# Source: https://www.pixelpharma.be/files/eigen-tekst-documenten/Lijst%20van%20Geneesmiddelen%20en%20medische%20hulpmiddelen.pdf
# Columns: cnk<TAB>name
1661586	Eprex inj. oploss. i.v./s.c. [voorgev. spuit] 6x 8000IE/0,8ml
1682236	Muco Rhinathiol 2 % siroop oploss. Kind 200ml 100mg/5ml
2041283	Gadovist 1 mmol/1 ml inj. oploss. i.v. [voorgev. spuit] 1x 15mmol/15ml
1660695	Fasturtec inf. oploss. conc. (pdr.+solv.) i.v. [flac.+amp.] 3x 1,5mg
2536936	Binocrit inj. oploss. i.v./s.c. [voorgev. spuit] 6x 4000IE/0,4ml
2547925	Nurofen 2 % siroop susp. (zonder suiker) Kinderen 200ml 100mg/5ml
1584697	Steovit 500/400 kauwtabl. D3 Citroen 60x
2556264	Nurofen 2 % siroop susp. (zonder suiker) Rood Kinderen 200ml 100mg/5ml
2562809	NovoSeven 1 mg inj. oploss. (pdr.+solv.) i.v. [flac.+voorgev. spuit] 50000IE
1626233	Extrapan transderm. lok. gel 50g 50mg/1g
2476687	Gaviscon 250/133,5 siroop susp. Munt 300ml
1639178	Gaviscon 250/133,5 siroop susp. Munt 500ml
34009	Daktarin cut. oploss. Tinctuur 30ml 20mg/1ml
2606002	Retacrit inj. oploss. i.v./s.c. [voorgev. spuit] 6x 3000IE/0,9ml
284497	Benzac gel 40g 100mg/1ml
2730281	Injectafer 50 mg/1 ml inj./inf. oploss. i.v. [flac.] 5x 100mg/2ml
1488998	Remicade inf. oploss. conc. (pdr.) i.v. [flac.] 1x 100mg
1386275	Floxapen inj./inf. oploss. (pdr.) i.m./i.v. [flac.] 10x 500mg
2482024	Vicks Sinex nas. spray oploss. Aloe 15ml 0,5mg/1ml
1619261	Otrivine Tegen neusverstopping nas. spray oploss. 10ml 1mg/1ml
3237583	Fucidin (Impexeco) crème 30g 20mg/1g
850099	Vasocedine Naphazoline nas. druppels oploss. 15ml 1mg/1ml
1619279	Otrivine Tegen neusverstopping nas. druppels oploss. 10ml 1mg/1ml
1663822	Dotarem 0,5 mmol/1 ml inj. oploss. i.v. [flac.] 1x 30mmol/60ml
850156	Vasocedine Naphazoline nas. spray oploss. 15ml 1mg/1ml
1498104	Befact omh. tabl. Forte 30x
1497643	Vitamon K druppels oploss. 25ml 0,145mg/1ml
34041	Emthexate inj./inf. oploss. i.m./i.v./i.thec./i.arter./i.ventr. [flac.] 1x 50mg/2ml
2463875	Atropine Sulfate Sterop inj. oploss. i.v./s.c. [amp.] 10x 0,25mg/1ml
2900769	Binocrit inj. oploss. i.v./s.c. [voorgev. spuit] 1x 20000IE/0,5ml
2967180	Zofsetron inj./inf. oploss. i.m./i.v. [amp.] 5x 8mg/4ml
2837151	Allergo-COMOD ocul. druppels oploss. [zonder bew.] 10ml 20mg/1ml
1499995	Befact omh. tabl. Forte 100x
1671775	Zyvoxid filmomh. tabl. 20x 600mg
1671783	Zyvoxid siroop susp. (gran.) 150ml 100mg/5ml
1713551	Spasmine harde caps. Forte 40x 120mg
2718203	Perdofemina filmomh. tabl. 30x 400mg
1501923	Herceptin inf. oploss. conc. (pdr.) i.v. [flac.] 1x 150mg
2960953	Dalacin C inj./inf. oploss. i.m./i.v. [amp.] 1x 900mg/6ml
2919850	Epirubicine Accord Healthcare inf./instill. oploss. i.v./i.vesic. [flac.] 1x 200mg/100ml
1506088	Aggrastat inf. oploss. (conc.) i.v. [flac.] 1x50ml 0,25mg/1ml
3000593	Ampres 10 mg/1 ml inj. oploss. i.thec. [amp.] 10x 50mg/5ml
25700	Bithiol zalf 22g 100mg/1g
31229	Bithiol zalf 22g 200mg/1g
2972552	Ondansetron Accord Healthcare inj./inf. oploss. i.m./i.v. [amp.] 5x 4mg/2ml
291708	Hypnomidate inj. oploss. i.v. [amp.] 50x 20mg/10ml
34108	Emthexate inj./inf. oploss. i.m./i.v./i.thec./i.arter./i.ventr. [flac.] 1x 500mg/20ml
34223	Emthexate inj./inf. oploss. i.m./i.v./i.thec./i.arter./i.ventr. [flac.] 1x 1g/40ml
3026887	Atropine Sulfate Aguettant inj. oploss. i.m./i.v. [voorgev. spuit] 10x 1mg/5ml
1699040	Cetirizine EG filmomh. tabl. (deelb.) 7x 10mg
1696400	Liposic ocul. gel 10g 2mg/1g
1524305	Lysox oploss. (gran., zakjes) 30x 600mg
1711910	Xogel 50/1,5 gingiv./oromuc. gel Kinderen 50g
1687748	Fabrazyme inf. oploss. conc. (pdr.) i.v. [flac.] 1x 35mg
1687920	Replagal inf. oploss. (conc.) i.v. [flac.] 1x 3,5mg/3,5ml
1678218	Cancidas inf. oploss. conc. (pdr.) i.v. [flac.] 1x 50mg
1678234	Cancidas inf. oploss. conc. (pdr.) i.v. [flac.] 1x 70mg
1756915	Ceprotin inj. oploss. (pdr.+solv.) i.v. [2x flac.] 1x 500IE
3262938	Gadovist 1 mmol/1 ml inj. oploss. i.v. [flac.] 1x 30mmol/30ml
2712644	Hydral 70 % cut. oploss. (alc.) 250ml
1294677	Xenetix 350 mg/1 ml inj. oploss. i.v./i.arter./i.card. [flac.] 1x 383,9g/500ml
2762839	Mediaven filmomh. tabl. Forte 60x 30mg
2316719	Mediaven filmomh. tabl. Forte 30x 30mg
1727031	Sinutab 500/30 tabl. 15x
3028032	Cetirizine Teva filmomh. tabl. (deelb.) 7x 10mg
3028057	Cetirizine Teva filmomh. tabl. (deelb.) 50x 10mg
4212080	Oxybate Accord oploss. 180ml 500mg/1ml
1770353	Hepacaf inf. oploss. (pdr.+solv.) i.v. [2x flac.] 1x 5000IE
2040384	Pamidronaatdinatrium Hospira inf. oploss. (conc.) i.v. [amp.] 1x 60mg/10ml
1530922	Flector Tissugel transderm. lok. medic. pleister 10x 10mg/1g (14x10cm)
2652048	Nurofen filmomh. tabl. Fasttabs 24x 400mg
1531516	Dacarbazine Medac inj./inf. oploss. (pdr.) i.v. [flac.] 1x 500mg
2124196	Emend harde caps. 3 (1x+2x)
38471	Trandate inj./inf. oploss. i.v. [flac.] 5x20ml 5mg/1ml
1534668	Tractocile inj. oploss. i.v. [flac.] 1x 6,75mg/0,9ml
1534676	Tractocile inf. oploss. (conc.) i.v. [flac.] 1x 37,5mg/5ml
2408136	Intrasite gel 3x25g
668509	Fuca omh. tabl. 30x 10mg
2408144	Intrasite gel 5x15g
2453652	Niquitin transderm. pleister Clear 14x 7mg/24u
1664192	Niquitin transderm. pleister Clear 14x 14mg/24u
2241180	Niquitin transderm. pleister Clear 21x 14mg/24u
2241198	Niquitin transderm. pleister Clear 21x 21mg/24u
1570647	Purilon gel 10x8g
1729607	Siroxyl siroop oploss. (zonder suiker) Volw. 300ml 250mg/5ml
1729615	Siroxyl siroop oploss. Kind 125ml 100mg/5ml
2327302	Postinor tabl. 1x 1,5mg
805259	Vibrocil 0,25/2,5 nas. spray oploss. 15ml
1421924	Duoderm Hydrogel gel 1x15g
1576974	Intrasite gel 10x15g
433276	Imodium harde caps. 200x 2mg
1563436	Aciclovir Teva crème Labialis 2g 50mg/1g
2262376	Becozyme filmomh. tabl. 60x
3304318	Opdivo inf. oploss. (conc.) i.v. [flac.] 1x 40mg/4ml
1539048	Lysomucil oploss. (gran., zakjes) 30x 200mg
2902666	Macrogol+Electrolytes EG oploss. (pdr., zakjes) 40x
2902674	Macrogol+Electrolytes EG oploss. (pdr., zakjes) 20x
3029758	Jakavi tabl. 56x 15mg
3029741	Jakavi tabl. 56x 5mg
3551538	Ammonaps gran. 266g 940mg/1g
2200640	Iso-Betadine gel 30g 100mg/1g
3119328	Rhinofebryl 3,2/240 harde caps. 30x
3153152	Daflon (Impexeco) 450/50 filmomh. tabl. 120x
3433752	Farydak harde caps. 6x 15mg
2211431	Wilzin harde caps. 250x 50mg
2981082	Venoruton (Impexeco) tabl. Forte 100x 500mg
3028966	Bisolvon siroop oploss. 200ml 8mg/5ml
842211	Normacol gran. 375g 3,1g/5g
2678209	Movicol (Impexeco) oploss. (pdr., zakjes) 20x
2072031	Avelox inf. oploss. i.v. [flac.] 5x 400mg/250ml
1628619	Metalyse inj. oploss. (pdr.+solv.) i.v. [flac.+voorgev. spuit] 1x 10000E
1522010	Iso-Betadine gel 100g 100mg/1g
1784206	Spidifen filmomh. tabl. (deelb.) 24x 400mg
1775055	Tribvit 0,5/0,8/3 tabl. 60x
1725266	Algis-Spray 59/35,4/59 cut. spray oploss. 150ml
2071231	Tracleer filmomh. tabl. 56x 125mg
2265528	Trisenox inf. oploss. (conc.) i.v. [amp.] 10x 10mg/10ml
2071223	Tracleer filmomh. tabl. 56x 62,5mg
1731298	Pamidronaatdinatrium Hospira inf. oploss. (conc.) i.v. [amp.] 5x 15mg/5ml
3543121	Sufentanil Mylan inj./inf. oploss. i.v./epidur. [amp.] 20x 10µg/2ml
3678349	Clariscan 0,5 mmol/1 ml inj. oploss. i.v. [voorgev. spuit] 1x 5mmol/10ml
3678356	Clariscan 0,5 mmol/1 ml inj. oploss. i.v. [voorgev. spuit] 1x 7,5mmol/15ml
3721065	Clariscan 0,5 mmol/1 ml inj. oploss. i.v. [flac.] 1x 7,5mmol/15ml
3678331	Clariscan 0,5 mmol/1 ml inj. oploss. i.v. [flac.] 1x 50mmol/100ml
2251767	Curosurf instill. susp. endotrach. 1x 120mg/1,5ml
2496024	Fabrazyme inf. oploss. conc. (pdr.) i.v. [flac.] 1x 5mg
3742368	Alofisel 5 000 000 cellen/1 ml inj. susp. i.laes. [flac.] 4x 30MMcellen/6ml
3908878	Cablivi inj. oploss. (pdr.+solv.) i.v./s.c. [flac.+voorgev. spuit] 1x 10mg
4108833	Kaloban omh. tabl. 63x 20mg
2072874	Forlax oploss. (pdr., zakjes) Junior 20x 4g
2160554	Aldurazyme inf. oploss. (conc.) i.v. [flac.] 1x 500E/5ml
1721893	Fasturtec inf. oploss. conc. (pdr.+solv.) i.v. [flac.+amp.] 1x 7,5mg
2335008	Perdophen 2 % siroop susp. 100ml 100mg/5ml
2204139	VoriNa inj./inf. oploss. i.m./i.v. [flac.] 1x 500mg/20ml
1482181	Abelcet Lipid Complex inf. susp. (conc.) i.v. [flac.] 10x 100mg/20ml
3010733	Dafalgan filmomh. tabl. (deelb.) Forte 10x 1g
1678259	Forlax oploss. (pdr., zakjes) 20x 10g
3305752	Iso-Betadine cut. oploss. Dermicum 1x50ml 100mg/1ml
2119709	Nexiam inj./inf. oploss. (pdr.) i.v. [flac.] 10x 40mg
2132926	Neobacitracine 500/10000 zalf 20g
2114171	Piromed transderm. lok. gel 50g 5mg/1g
2107597	Lysomucil siroop oploss. 200ml 200mg/5ml
2084390	Neorecormon inj. oploss. i.v./s.c. [voorgev. spuit] 4x 30000IE/0,6ml
4156444	Entyvio (Abacus) inf. oploss. conc. (pdr.) i.v. [flac.] 1x 300mg
2139624	Velcade inj. oploss. (pdr.) i.v./s.c. [flac.] 1x 3,5mg
2476430	Lysodren tabl. (deelb.) 100x 500mg
2876555	Litak inj. oploss. s.c. [flac.] 1x 10mg/5ml
4148896	Gilenya (Abacus) harde caps. 28x 0,5mg
2177749	Endofalk oploss. (pdr., zakjes) 6x
2186690	Pamidronate EG inf. oploss. (conc.) i.v. [flac.] 1x 15mg/5ml
4200531	Imfinzi (Abacus) inf. oploss. (conc.) i.v. [flac.] 1x 500mg/10ml
2186674	Pamidronate EG inf. oploss. (conc.) i.v. [flac.] 1x 30mg/10ml
2186682	Pamidronate EG inf. oploss. (conc.) i.v. [flac.] 1x 60mg/20ml
2186666	Pamidronate EG inf. oploss. (conc.) i.v. [flac.] 1x 90mg/30ml
4132791	Kisqali (Abacus) filmomh. tabl. 21x 200mg
4175733	Ninlaro (Abacus) harde caps. 3x 3mg
4130480	Ninlaro (Abacus) harde caps. 3x 4mg
4180311	Paracetamol EG filmomh. tabl. (deelb.) 10x 1g
2312767	Gadovist 1 mmol/1 ml inj. oploss. i.v. [voorgev. spuit] 1x 10mmol/10ml
4165221	Paracetamol EG gran. (zakjes) Instant Vanille Aardbei 20x 500mg
2164036	Pedea inf. oploss. i.v. [amp.] 4x 10mg/2ml
4219754	Truxima (Abacus) inf. oploss. (conc.) i.v. [flac.] 2x 100mg/10ml
2234847	Perindopril Servier tabl. 100x 8mg
2682656	i.v./i.arter./i.card./i.cavern./i.duct./i.uter./urethr. [flac.] 1x 306,2g/500ml
2172575	Alimta inf. oploss. conc. (pdr.) i.v. [flac.] 1x 500mg
2183010	Enterol susp. (pdr., zakjes) 20x
2183044	Enterol harde caps. 10x [flacon]
2183051	Enterol harde caps. 20x [flacon]
2183069	Enterol harde caps. 50x
4165213	Paracetamol EG gran. (zakjes) Instant junior Vanille Aardbei 20x 250mg
2454742	Mitoxantrone Sandoz inf. oploss. (conc.) i.v. [flac.] 1x 10mg/5ml
4132221	Empliciti (Abacus) inf. oploss. conc. (pdr.) i.v. [flac.] 1x 300mg
4132817	Empliciti (Abacus) inf. oploss. conc. (pdr.) i.v. [flac.] 1x 400mg
2343861	Tribvit 0,5/0,8/3 tabl. 100x
2216497	Ceftriaxone Mylan inj. oploss. (pdr.) i.v. [flac.] 10x 1g
2216513	Ceftriaxone Mylan inf. oploss. (pdr.) i.v. [flac.] 5x 2g
2441681	Restofit 388/466/543 susp. (pdr., zakjes) 30x10g
2215978	Amoxiclav Sandoz 1/200 inj./inf. oploss. (pdr.) i.v. [flac.] 10
2265791	Xagrid harde caps. 100x 0,5mg
2308245	Gaviscon 250/133,5/80 kauwtabl. Munt 48x
2220036	Kamillosan crème 40g
3120193	Loratadine EG tabl. (deelb.) 10x 10mg
2256113	Transityl orodisp. tabl. Instant 30x 2mg
3111432	Loratadine EG tabl. (deelb.) 100x 10mg
4167045	Vyndaqel (Abacus) zachte caps. 30x 20mg
4151338	Tagrisso (Abacus) filmomh. tabl. 30x 80mg
4151320	Tagrisso (Abacus) filmomh. tabl. 30x 40mg
2252104	Nesivine nas. spray oploss. Sine Conservans Pediatrie 10ml 0,25mg/1ml
2252088	Nesivine nas. druppels oploss. Sine Conservans Baby 5ml 0,1mg/1ml
3952439	Imnovid harde caps. 14x 2mg
3952421	Imnovid harde caps. 14x 3mg
2275873	Loratadine EG tabl. (deelb.) 30x 10mg
3952413	Imnovid harde caps. 14x 4mg
2195071	Avastin inf. oploss. (conc.) i.v. [flac.] 1x 100mg/4ml
2195063	Avastin inf. oploss. (conc.) i.v. [flac.] 1x 400mg/16ml
2211423	Wilzin harde caps. 250x 25mg
3983582	Tecentriq inf. oploss. (conc.) i.v. [flac.] 1x 840mg/14ml
2339067	Carbaglu disp. tabl. (deelb.) 5x 200mg
3083508	Verdye inj. oploss. (pdr.) i.v. [flac.] 5x 50mg
3964806	Vesierra inj./inf. oploss. i.m./i.v. [amp.] 10x 50mg/2ml
3964798	Vesierra inj./inf. oploss. i.m./i.v. [amp.] 5x 250mg/10ml
2539294	Dormiplant Mono omh. tabl. 20x 500mg
2635639	Balsoclase Dextromethorphan siroop oploss. (zonder suiker) 125ml 15mg/5ml
2328169	Somatostatine-Belpharma inf. oploss. (pdr.+solv.) i.v. [2x flac.] 1x 3mg
2335461	Orfadin harde caps. 60x 2mg
2335479	Orfadin harde caps. 60x 5mg
2335453	Orfadin harde caps. 60x 10mg
2411262	Xenetix 350 mg/1 ml inj. oploss. i.v./i.arter./i.card. [zak] 1x 383,9g/500ml
2375905	Aloxi inj. oploss. i.v. [flac.] 1x 250µg/5ml
2275808	Paclitaxin inf. oploss. (conc.) i.v. [flac.] 1x 30mg/5ml
2225597	Aranesp inj. oploss. s.c. SureClick [voorgev. pen] 1x 150µg/0,3ml
2225605	Aranesp inj. oploss. s.c. SureClick [voorgev. pen] 1x 300µg/0,6ml
2225613	Aranesp inj. oploss. s.c. SureClick [voorgev. pen] 1x 500µg/1ml
2334993	Duodopa 20/5 gastro-ent. gel 7x100ml
2308617	Ciprofloxacine Mylan inf. oploss. i.v. [zak] 10x 400mg/200ml
2308625	Ciprofloxacine Mylan inf. oploss. i.v. [zak] 10x 200mg/100ml
2275816	Paclitaxin inf. oploss. (conc.) i.v. [flac.] 1x 100mg/16,7ml
2275824	Paclitaxin inf. oploss. (conc.) i.v. [flac.] 1x 300mg/50ml
2263291	Norlevo tabl. 1x 1,5mg
2277648	Glucosamine Pharma Nord harde caps. 90x 400mg
2277655	Glucosamine Pharma Nord harde caps. 270x 400mg
2283075	Veinofytol harde caps. 40x 50mg
2883072	Veinofytol harde caps. 98x 50mg
2374254	Paclitaxel Hospira inf. oploss. (conc.) i.v. [flac.] 1x 100mg/16,7ml
2374262	Paclitaxel Hospira inf. oploss. (conc.) i.v. [flac.] 1x 150mg/25ml
2374270	Paclitaxel Hospira inf. oploss. (conc.) i.v. [flac.] 1x 300mg/50ml
2374247	Paclitaxel Hospira inf. oploss. (conc.) i.v. [flac.] 1x 30mg/5ml
1063056	Naphcon-A 0,25/3 ocul. druppels oploss. 15ml
2438703	Propolipid inj./inf. emuls. i.v. [flac.] 10x 500mg/50ml
2481208	Propolipid inj./inf. emuls. i.v. [amp.] 5x 200mg/20ml
2438729	Propolipid inj./inf. emuls. i.v. [flac.] 10x 1g/50ml
2506673	Etoposid Sandoz inf. oploss. (conc.) i.v. [flac.] 1x 200mg/10ml
2506699	Etoposid Sandoz inf. oploss. (conc.) i.v. [flac.] 1x 400mg/20ml
2506657	Etoposid Sandoz inf. oploss. (conc.) i.v. [flac.] 1x 1g/50ml
3138625	Etoposid Sandoz inf. oploss. (conc.) i.v. [flac.] 5x 100mg/5ml
2776706	Primovist 0,25 mmol/1 ml inj. oploss. i.v. [voorgev. spuit] 1x 2,5mmol/10ml
2512093	Donacom oploss. (pdr., zakjes) 90x 1178mg
2512085	Donacom oploss. (pdr., zakjes) 30x 1178mg
2325884	Eloxatin inf. oploss. (conc.) i.v. [flac.] 1x 50mg/10ml
2325868	Eloxatin inf. oploss. (conc.) i.v. [flac.] 1x 100mg/20ml
2249829	Xyrem oploss. 180ml 500mg/1ml
2275717	Dobutamine EG inf. oploss. (conc.) i.v. [amp.] 1x 250mg/20ml
2338085	Ondansetron Mylan inj./inf. oploss. i.v. [amp.] 5x 4mg/2ml
2338119	Ondansetron Mylan inj./inf. oploss. i.v. [amp.] 5x 8mg/4ml
2360105	Ondansetron EG filmomh. tabl. 10x 8mg
2400315	Pulmolast inf. oploss. (pdr.+solv.) i.v. [2x flac.] 1x 1g
2329555	Lamisil gel Dermgel 15g 10mg/1g
2339620	Nanogam inf. oploss. i.v. [flac.] 1x 1g/20ml
2520559	Nanogam inf. oploss. i.v. [flac.] 1x 2,5g/50ml
2520567	Nanogam inf. oploss. i.v. [flac.] 1x 5g/100ml
2520575	Nanogam inf. oploss. i.v. [flac.] 1x 10g/200ml
2520583	Nanogam inf. oploss. i.v. [flac.] 1x 20g/400ml
2276186	Revatio filmomh. tabl. 90x 20mg
2450146	Gaviscon 1/200 siroop susp. (zakjes) Advance Munt 20x10ml
2360139	Ondansetron EG inj./inf. oploss. i.m./i.v. [amp.] 5x 4mg/2ml
2360154	Ondansetron EG inj./inf. oploss. i.m./i.v. [amp.] 5x 8mg/4ml
2357200	Grains de Vals Senna omh. tabl. 20x 16mg
2556611	Naglazyme inf. oploss. (conc.) i.v. [flac.] 1x 5mg/5ml
2750180	Alopexy cut. oploss. 1x60ml 20mg/1ml
2750198	Alopexy cut. oploss. 3x60ml 20mg/1ml
2335602	Myozyme inf. oploss. conc. (pdr.) i.v. [flac.] 1x 50mg
2438646	Ondansetron Fresenius Kabi inj./inf. oploss. i.v. [amp.] 5x 4mg/2ml
2389146	Eloxatin inf. oploss. (conc.) i.v. [flac.] 1x 200mg/40ml
2335495	Sutent harde caps. 30x 12,5mg
2335503	Sutent harde caps. 30x 25mg
2335511	Sutent harde caps. 30x 50mg
2341543	Tysabri inf. oploss. (conc.) i.v. [flac.] 1x 300mg/15ml
2447597	Savene inf. oploss. conc. (pdr.+solv.) i.v. [2x flac.] 10x 500mg
2328045	Nexavar filmomh. tabl. 112x 200mg
2421485	Eprex inj. oploss. i.v./s.c. [voorgev. spuit] 6x 40000IE/1ml
2385029	Lamisil cut. oploss. Once 4g 10mg/1g
2380665	Imonogas zachte caps. 30x 240mg
2459378	Eprex inj. oploss. i.v./s.c. [voorgev. spuit] 6x 20000IE/0,5ml
1403286	Rhinospray Tramazoline nas. spray oploss. Eucalyptus 10ml 1,18mg/1ml
2392264	Moviprep oploss. (pdr., zakjes) 2x2 (1x+1x)
2425189	Sprycel filmomh. tabl. 60x 20mg
4182416	Escitalopram Mylan filmomh. tabl. 250x 5mg
3727443	Meronem inj./inf. oploss. (pdr.) i.v. [flac.] 10x 1g
2425197	Sprycel filmomh. tabl. 60x 50mg
2410447	Ibuprofen Teva 2 % siroop susp. 200ml 100mg/5ml
3537081	Transisoft oploss. (pdr., zakjes) 28x 8,5g
2760007	Cystadane oploss. (pdr.) 180g
2687481	Diacomit harde caps. 60x 250mg
2687507	Diacomit harde caps. 60x 500mg
2425213	Sprycel filmomh. tabl. 60x 70mg
2442630	Pabal inj. oploss. i.m./i.v. [flac.] 5x 100µg/1ml
2687515	Diacomit susp. (pdr., zakjes) 60x 250mg
2687523	Diacomit susp. (pdr., zakjes) 60x 500mg
2967172	Zofsetron inj./inf. oploss. i.m./i.v. [amp.] 5x 4mg/2ml
2470961	Voltaren Emulgel transderm. lok. gel 120g 10mg/1g
2797389	Imodium Duo 2/133 2/125 tabl. 18x
2476141	Midazolam B. Braun inj./inf./instill. oploss. i.m./i.v./rect. [amp.] 20x 5mg/5ml
2476158	Midazolam B. Braun inj./inf./instill. oploss. i.m./i.v./rect. [amp.] 10x 15mg/3ml
2430304	Paclitaxel Mylan inf. oploss. (conc.) i.v. [flac.] 1x 30mg/5ml
2476166	Midazolam B. Braun inj./inf./instill. oploss. i.m./i.v./rect. [amp.] 20x 50mg/10ml
2430320	Paclitaxel Mylan inf. oploss. (conc.) i.v. [flac.] 1x 100mg/16,7ml
2430312	Paclitaxel Mylan inf. oploss. (conc.) i.v. [flac.] 1x 300mg/50ml
2714384	Flumazenil B. Braun inj./inf. oploss. i.v. [amp.] 5x 0,5mg/5ml
3769627	Dafalgan Plus Caffeine 500/65 filmomh. tabl. 20x
2616209	Cofact 250 IE inj. oploss. i.v. [2xflac.]
3562386	Octaplex 1000 IE inj. oploss. (pdr.+solv.) i.v. [2x flac.]
1320845	Elvorine inj./inf. oploss. i.m./i.v. [flac.] 1x 50mg/5ml
3976891	Bronchosedal Dextromethorphan siroop oploss. (zakjes) Unidose 20x 15mg/5ml
2396091	Reparil Gel 10/50 gel 100g
2396083	Reparil Gel 10/50 gel 40g
2428191	Mircera inj. oploss. i.v./s.c. [voorgev. spuit] 1x 50µg/0,3ml
2428209	Mircera inj. oploss. i.v./s.c. [voorgev. spuit] 1x 75µg/0,3ml
2447407	Revlimid harde caps. 21x 5mg
2601565	Soliris inf. oploss. (conc.) i.v. [flac.] 1x 300mg/30ml
2428241	Mircera inj. oploss. i.v./s.c. [voorgev. spuit] 1x 150µg/0,3ml
2428258	Mircera inj. oploss. i.v./s.c. [voorgev. spuit] 1x 200µg/0,3ml
2428274	Mircera inj. oploss. i.v./s.c. [voorgev. spuit] 1x 250µg/0,3ml
2447415	Revlimid harde caps. 21x 10mg
2447423	Revlimid harde caps. 21x 15mg
2447431	Revlimid harde caps. 21x 25mg
2596195	Orencia inf. oploss. conc. (pdr.) i.v. [flac.] 1x 250mg
4206132	Mvasi inf. oploss. (conc.) i.v. [flac.] 1x 100mg/4ml
4206140	Mvasi inf. oploss. (conc.) i.v. [flac.] 1x 400mg/16ml
2481067	Fludarabine Teva inj./inf. oploss. (conc.) i.v. [flac.] 1x 50mg/2ml
3948809	Talzenna harde caps. 30x 1mg
2454106	Oxaliplatine Teva inf. oploss. (conc.) i.v. [flac.] 1x 50mg/10ml
2454098	Oxaliplatine Teva inf. oploss. (conc.) i.v. [flac.] 1x 100mg/20ml
2570950	Nurofen zachte caps. Fastcaps 20x 400mg
2462489	Yondelis inf. oploss. conc. (pdr.) i.v. [flac.] 1x 0,25mg
2462497	Yondelis inf. oploss. conc. (pdr.) i.v. [flac.] 1x 1mg
2664407	Gliolan oploss. (pdr.) 1,5g
2441368	Increlex inj. oploss. s.c. [flac.] 1x 40mg/4ml
2536902	Binocrit inj. oploss. i.v./s.c. [voorgev. spuit] 6x 1000IE/0,5ml
2536910	Binocrit inj. oploss. i.v./s.c. [voorgev. spuit] 6x 2000IE/1ml
2536928	Binocrit inj. oploss. i.v./s.c. [voorgev. spuit] 6x 3000IE/0,3ml
2509438	Tasigna harde caps. 112x 200mg
2536951	Binocrit inj. oploss. i.v./s.c. [voorgev. spuit] 6x 6000IE/0,6ml
2536969	Binocrit inj. oploss. i.v./s.c. [voorgev. spuit] 6x 8000IE/0,8ml
2536977	Binocrit inj. oploss. i.v./s.c. [voorgev. spuit] 6x 10000IE/1ml
2605962	Retacrit inj. oploss. i.v./s.c. [voorgev. spuit] 6x 1000IE/0,3ml
2605988	Retacrit inj. oploss. i.v./s.c. [voorgev. spuit] 6x 2000IE/0,6ml
2606028	Retacrit inj. oploss. i.v./s.c. [voorgev. spuit] 6x 4000IE/0,4ml
2606051	Retacrit inj. oploss. i.v./s.c. [voorgev. spuit] 6x 5000IE/0,5ml
2606077	Retacrit inj. oploss. i.v./s.c. [voorgev. spuit] 6x 6000IE/0,6ml
2606093	Retacrit inj. oploss. i.v./s.c. [voorgev. spuit] 6x 8000IE/0,8ml
2606143	Retacrit inj. oploss. i.v./s.c. [voorgev. spuit] 6x 10000IE/1ml
2710044	Retacrit inj. oploss. i.v./s.c. [voorgev. spuit] 1x 20000IE/0,5ml
2710069	Retacrit inj. oploss. i.v./s.c. [voorgev. spuit] 1x 30000IE/0,75ml
2710077	Retacrit inj. oploss. i.v./s.c. [voorgev. spuit] 1x 40000IE/1ml
4183588	Azacitidine Accord inj. susp. (pdr.) s.c. [flac.] 1x 100mg
2487718	Vectibix inf. oploss. (conc.) i.v. [flac.] 1x 100mg/5ml
2487734	Vectibix inf. oploss. (conc.) i.v. [flac.] 1x 400mg/20ml
2085173	Busilvex inf. oploss. (conc.) i.v. [flac.] 8x 60mg/10ml
2493328	Campto inf. oploss. (conc.) i.v. [flac.] 1x 300mg/15ml
4179941	Briviact inj. oploss./inf. oploss. (conc.) i.v. [flac.] 10x 50mg/5ml
2608479	Levofolic inj./inf. oploss. i.v. [flac.] 1x 50mg/1ml
2608503	Levofolic inj./inf. oploss. i.v. [flac.] 1x 200mg/4ml
2608511	Levofolic inj./inf. oploss. i.v. [flac.] 1x 450mg/9ml
4183612	Imbruvica (Abacus) harde caps. 90x 140mg
4183125	Opsumit (Abacus) filmomh. tabl. 30x 10mg
4130506	Tecentriq (Abacus) inf. oploss. (conc.) i.v. [flac.] 1x 1200mg/20ml
2489623	Hycamtin harde caps. 10x 0,25mg
2489615	Hycamtin harde caps. 10x 1mg
3948775	Talzenna harde caps. 30x 0,25mg
2735884	Caelyx inf. susp. (conc.) i.v. Pegylated Liposomal [flac.] 1x 20mg/10ml
2735876	Caelyx inf. susp. (conc.) i.v. Pegylated Liposomal [flac.] 1x 50mg/25ml
2585396	Irinotecan AB inf. oploss. (conc.) i.v. [flac.] 1x 100mg/5ml
2585420	Epirubicin AB inf./instill. oploss. i.v./i.vesic. [flac.] 1x 10mg/5ml
2585446	Epirubicin AB inf./instill. oploss. i.v./i.vesic. [flac.] 1x 50mg/25ml
2585461	Epirubicin AB inf./instill. oploss. i.v./i.vesic. [flac.] 1x 200mg/100ml
2755635	Ondansetron B. Braun inj./inf. oploss. i.m./i.v. [amp.] 10x 4mg/2ml
2501278	Volibris filmomh. tabl. 30x 10mg
2660041	Velcade inj. oploss. (pdr.) i.v. [flac.] 1x 1mg
